ID	lgth	out	in	long_cov	short1_cov	short1_Ocov	short2_cov	short2_Ocov	short3_cov	short3_Ocov	short4_cov	short4_Ocov	long_nb	short1_nb	short2_nb	short3_nb	short4_nb
2134	103	0	0	0.000000	2.262136	2.262136	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2135	115	0	0	0.000000	1.191304	1.191304	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2136	70	0	0	0.000000	1.842857	1.842857	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2137	70	0	0	0.000000	1.285714	1.285714	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2138	126	0	0	0.000000	1.111111	1.111111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2139	87	0	0	0.000000	1.275862	1.275862	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2140	68	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2141	84	0	0	0.000000	2.142857	2.142857	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2142	73	0	0	0.000000	2.753425	2.753425	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2143	117	0	0	0.000000	1.803419	1.803419	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2144	72	0	0	0.000000	1.527778	1.527778	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2145	72	0	0	0.000000	1.694444	1.694444	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2146	145	0	0	0.000000	1.324138	1.324138	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2147	78	0	0	0.000000	1.512821	1.512821	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2148	70	0	0	0.000000	1.871429	1.871429	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2149	68	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2150	113	0	0	0.000000	1.123894	1.123894	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2151	69	0	0	0.000000	1.985507	1.985507	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2152	70	0	0	0.000000	1.585714	1.585714	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2153	70	0	0	0.000000	1.414286	1.414286	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2154	70	0	0	0.000000	1.771429	1.771429	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2155	101	0	0	0.000000	1.613861	1.613861	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2156	131	0	0	0.000000	1.083969	1.083969	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2157	86	0	0	0.000000	1.651163	1.651163	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2158	72	0	0	0.000000	1.180556	1.180556	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2159	70	0	0	0.000000	1.914286	1.914286	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2160	65	0	0	0.000000	1.969231	1.969231	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2161	63	0	0	0.000000	1.984127	1.984127	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2162	69	0	0	0.000000	1.985507	1.985507	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2163	72	0	0	0.000000	1.083333	1.083333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2164	72	0	0	0.000000	1.611111	1.611111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2165	106	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2166	72	0	0	0.000000	1.194444	1.194444	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2167	88	0	0	0.000000	1.556818	1.556818	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2168	72	0	0	0.000000	1.291667	1.291667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2169	100	0	0	0.000000	1.420000	1.420000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2170	74	0	0	0.000000	2.851351	2.851351	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2171	70	0	0	0.000000	1.028571	1.028571	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2172	80	0	0	0.000000	1.775000	1.775000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2173	72	0	0	0.000000	1.527778	1.527778	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2174	72	0	0	0.000000	1.250000	1.250000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2175	70	0	0	0.000000	2.300000	2.300000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2176	70	0	0	0.000000	1.800000	1.800000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2177	89	0	0	0.000000	1.752809	1.752809	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2178	88	0	0	0.000000	1.613636	1.613636	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2179	169	0	0	0.000000	2.011834	2.011834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2180	124	0	0	0.000000	1.104839	1.104839	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2181	70	0	0	0.000000	1.057143	1.057143	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2182	72	0	0	0.000000	1.833333	1.833333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2183	72	0	0	0.000000	1.736111	1.736111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2184	70	0	0	0.000000	1.900000	1.900000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2185	82	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2186	111	0	0	0.000000	1.297297	1.297297	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2187	71	0	0	0.000000	1.098592	1.098592	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2188	70	0	0	0.000000	1.585714	1.585714	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2189	75	0	0	0.000000	1.893333	1.893333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2190	124	0	0	0.000000	1.145161	1.145161	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2191	72	0	0	0.000000	1.402778	1.402778	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2192	77	0	0	0.000000	2.480519	2.480519	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2193	132	0	0	0.000000	1.075758	1.075758	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2194	72	0	0	0.000000	1.236111	1.236111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2195	70	0	0	0.000000	1.571429	1.571429	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2196	72	0	0	0.000000	1.083333	1.083333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2197	65	0	0	0.000000	1.984615	1.984615	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2198	87	0	0	0.000000	1.931034	1.931034	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2199	141	0	0	0.000000	1.453901	1.453901	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2200	70	0	0	0.000000	1.100000	1.100000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2201	70	0	0	0.000000	1.314286	1.314286	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2202	72	0	0	0.000000	1.958333	1.958333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2203	68	0	0	0.000000	1.985294	1.985294	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2204	70	0	0	0.000000	1.542857	1.542857	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2205	70	0	0	0.000000	1.257143	1.257143	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2206	63	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2207	72	0	0	0.000000	1.527778	1.527778	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2208	70	0	0	0.000000	1.957143	1.957143	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2209	70	0	0	0.000000	2.142857	2.142857	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2210	72	0	0	0.000000	1.513889	1.513889	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2211	72	0	0	0.000000	1.972222	1.972222	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2212	70	0	0	0.000000	1.428571	1.428571	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2213	70	0	0	0.000000	1.542857	1.542857	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2214	70	0	0	0.000000	1.285714	1.285714	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2215	72	0	0	0.000000	1.347222	1.347222	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2216	72	0	0	0.000000	1.583333	1.583333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2217	70	0	0	0.000000	1.114286	1.114286	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2218	107	0	0	0.000000	1.420561	1.420561	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2219	70	0	0	0.000000	1.028571	1.028571	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2220	78	0	0	0.000000	2.269231	2.269231	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2221	111	0	0	0.000000	1.909910	1.909910	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2222	72	0	0	0.000000	1.500000	1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2223	70	0	0	0.000000	2.100000	1.657143	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2224	72	0	0	0.000000	1.958333	1.958333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2225	62	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2226	70	0	0	0.000000	1.685714	1.685714	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2227	117	0	0	0.000000	1.547009	1.547009	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2228	70	0	0	0.000000	1.542857	1.542857	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2229	97	0	0	0.000000	2.041237	2.041237	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2230	72	0	0	0.000000	1.263889	1.263889	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2231	72	0	0	0.000000	1.902778	1.902778	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2232	65	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2233	63	0	0	0.000000	1.968254	1.968254	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2234	70	0	0	0.000000	1.871429	1.871429	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2235	72	0	0	0.000000	1.708333	1.708333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2236	102	0	0	0.000000	1.460784	1.460784	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2237	70	0	0	0.000000	1.085714	1.085714	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2238	72	0	0	0.000000	1.263889	1.263889	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2239	72	0	0	0.000000	1.375000	1.375000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2240	72	0	0	0.000000	1.944444	1.944444	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2241	138	0	0	0.000000	1.413043	1.413043	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2242	72	0	0	0.000000	2.027778	2.027778	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2243	97	0	0	0.000000	1.257732	1.257732	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2244	70	0	0	0.000000	1.685714	1.685714	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2245	72	0	0	0.000000	1.597222	1.597222	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2246	93	0	0	0.000000	1.172043	1.172043	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2247	2	2	2	0.000000	6.000000	6.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2248	1	2	2	0.000000	6.000000	6.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2249	60	1	1	0.000000	1.116667	1.116667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2250	72	0	0	0.000000	2.250000	2.250000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2251	141	0	0	0.000000	1.021277	1.021277	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2252	76	0	0	0.000000	1.868421	1.868421	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2253	70	0	0	0.000000	1.271429	1.271429	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2254	72	0	0	0.000000	2.736111	2.736111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2255	75	0	0	0.000000	1.986667	1.986667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2256	72	0	0	0.000000	1.013889	1.013889	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2257	70	0	0	0.000000	1.400000	1.400000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2258	72	0	0	0.000000	2.180556	2.180556	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2259	70	0	0	0.000000	1.657143	1.657143	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2260	70	0	0	0.000000	1.071429	1.071429	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2261	107	0	0	0.000000	1.327103	1.327103	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2262	64	0	0	0.000000	1.984375	1.984375	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2263	124	0	0	0.000000	1.145161	1.145161	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2264	72	0	0	0.000000	1.027778	1.027778	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2265	70	0	0	0.000000	2.442857	2.442857	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2266	72	0	0	0.000000	2.819444	2.819444	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2267	70	0	0	0.000000	1.857143	1.857143	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2268	78	0	0	0.000000	1.820513	1.820513	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2269	72	0	0	0.000000	1.611111	1.611111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2270	70	0	0	0.000000	1.600000	1.600000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2271	72	0	0	0.000000	1.388889	1.388889	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2272	72	0	0	0.000000	1.972222	1.972222	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2273	70	0	0	0.000000	1.714286	1.714286	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2274	72	0	0	0.000000	1.277778	1.277778	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2275	72	0	0	0.000000	1.291667	1.291667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2276	136	0	0	0.000000	1.029412	1.029412	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2277	70	0	0	0.000000	1.871429	1.871429	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2278	72	0	0	0.000000	1.263889	1.263889	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2279	70	0	0	0.000000	1.185714	1.185714	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2280	91	0	0	0.000000	1.835165	1.835165	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2281	97	0	0	0.000000	1.484536	1.484536	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2282	72	0	0	0.000000	1.972222	1.972222	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2283	85	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2284	86	0	0	0.000000	1.674419	1.674419	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2285	128	0	0	0.000000	2.117188	1.875000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2286	70	0	0	0.000000	1.028571	1.028571	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2287	85	0	0	0.000000	1.670588	1.670588	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2288	72	0	0	0.000000	1.055556	1.055556	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2289	70	0	0	0.000000	1.014286	1.014286	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2290	69	0	0	0.000000	1.898551	1.898551	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2291	106	0	0	0.000000	1.320755	1.320755	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2292	131	0	0	0.000000	1.564885	1.564885	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2293	72	0	0	0.000000	1.555556	1.555556	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2294	128	0	0	0.000000	1.125000	1.125000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2295	113	0	0	0.000000	3.495575	3.495575	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2296	134	0	0	0.000000	1.044776	1.044776	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2297	72	0	0	0.000000	1.638889	1.638889	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2298	101	0	0	0.000000	1.405941	1.405941	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2299	70	0	0	0.000000	1.714286	1.714286	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2300	72	0	0	0.000000	1.930556	1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2301	87	0	0	0.000000	1.195402	1.195402	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2302	70	0	0	0.000000	1.014286	1.014286	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2303	70	0	0	0.000000	1.185714	1.185714	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2304	72	0	0	0.000000	1.222222	1.222222	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2305	70	0	0	0.000000	1.042857	1.042857	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2306	126	0	0	0.000000	1.619048	1.619048	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2307	133	0	0	0.000000	1.924812	1.563910	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2308	90	0	0	0.000000	1.266667	1.266667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2309	70	0	0	0.000000	1.185714	1.185714	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2310	68	0	0	0.000000	1.985294	1.985294	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2311	143	0	0	0.000000	1.286713	1.286713	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2312	85	0	0	0.000000	2.117647	2.117647	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2313	130	0	0	0.000000	2.100000	2.100000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2314	74	0	0	0.000000	1.918919	1.918919	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2315	135	0	0	0.000000	1.577778	1.577778	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2316	86	0	0	0.000000	1.744186	1.744186	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2317	72	0	0	0.000000	1.625000	1.625000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2318	64	0	0	0.000000	1.421875	1.421875	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2319	141	0	0	0.000000	1.007092	1.007092	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2320	72	0	0	0.000000	1.819444	1.819444	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2321	70	0	0	0.000000	1.285714	1.285714	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2322	90	0	0	0.000000	1.577778	1.577778	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2323	85	0	0	0.000000	1.552941	1.552941	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2324	128	0	0	0.000000	1.585938	1.585938	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2325	93	0	0	0.000000	1.526882	1.526882	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2326	127	0	0	0.000000	1.685039	1.685039	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2327	66	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2328	72	0	0	0.000000	1.972222	1.972222	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2329	62	0	0	0.000000	1.983871	1.983871	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2330	186	0	0	0.000000	1.150538	1.150538	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2331	137	0	0	0.000000	1.021898	1.021898	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2332	108	0	0	0.000000	1.027778	1.027778	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2333	72	0	0	0.000000	1.486111	1.486111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2334	88	0	0	0.000000	1.397727	1.397727	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2335	70	0	0	0.000000	1.600000	1.600000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2336	105	0	0	0.000000	1.266667	1.266667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2337	77	0	0	0.000000	1.818182	1.818182	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2338	72	0	0	0.000000	2.611111	2.611111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2339	72	0	0	0.000000	1.541667	1.541667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2340	97	0	0	0.000000	1.463918	1.463918	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2341	72	0	0	0.000000	1.583333	1.583333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2342	70	0	0	0.000000	1.985714	1.985714	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2343	64	0	0	0.000000	1.812500	1.812500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2344	83	0	0	0.000000	2.927711	2.927711	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2345	70	0	0	0.000000	1.957143	1.957143	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2346	70	0	0	0.000000	1.100000	1.100000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2347	70	0	0	0.000000	1.328571	1.328571	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2348	82	0	0	0.000000	1.756098	1.756098	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2349	2	1	2	0.000000	17.500000	17.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
2350	69	0	0	0.000000	1.985507	1.985507	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
